time,measurement,RB1,CCNG1,TRAF5,CLU,MAPK9,SIVA,CD69,ZNFN1A1,IL4R,MAP2K4,JUND,LCK,SCYA2,RPS6KA1,ITGAM,CTNNB1,SMN1,CASP8,E2F4,PCNA,CCNC,PDE4B,IL16,APC,ID3,SLA,CDK4,EGR1,TCF12,MCL1,CDC2,SOD1,CCNA2,PIG3,IRAK1,SKIIP,MYD88,CASP4,TCF8,API2,GATA3,RBL2,C3X1,IFNAR1,FYB,IL2RG,CSF2RA,MPO,API1,CYP19,CIR,CASP7,MAP3K8,JUNB,IL3RA,NFKBIA,LAT,AKT1
0,13,-0.0383033003464812,-0.0551805618567858,0.364509452387721,0.0128653541833378,-0.775280708121677,1.94717996638561,-3.69816927583531,-0.440994510600358,1.87886162518266,2.55007045663406,-3.7634578147161,-0.0735825380791506,1.5174967526662,1.4344883440024,1.35973371854901,2.24879751520556,-0.357108567549338,2.07623056825785,-0.712888691396855,1.57714572158671,-0.441398821916868,2.14970389743274,-2.05592672503852,-1.01855618423809,-1.11990225334359,-0.811661052756346,0.41851110369926,-3.6544744428352,1.06996053770905,-1.93842037091468,1.4767862546578,0.708996080065337,1.62713333080613,2.03418826776775,-0.937966492782567,2.06462223104541,-2.1667427449777,1.60071797216373,0.870534021271943,-0.0198636667363868,-1.65255665811478,-0.568562933588254,1.86080117451819,0.548160635648059,0.814874535902613,-3.20003713624579,1.74814197118107,2.04138833055117,-0.702486878843715,1.74176339836874,0.310156970831361,-1.28184280545598,-0.42821963836816,0.0432410528172881,-0.698037337961172,1.05557365712608,-3.24965439259353,1.93325183151216
0,14,-0.181107860904608,-0.241878770167379,-0.097539258438328,0.461445700331997,-0.333933148729124,2.2369779495111,-3.53469075433754,-0.569518383984541,0.786703827784808,2.86413306661755,-3.56046219331585,0.0738354895480005,1.26846494758882,1.4344883440024,1.35973371854901,1.73257829868198,-0.708610399348826,1.87073472806827,-0.871879557270981,1.73975628967432,-0.539447252719916,2.83649633850997,-3.06069772330172,-0.460616631726005,-1.81271946716678,-0.606865648112939,0.301999649544861,-3.84730260202039,0.916393035150994,-1.67285272800403,1.4767862546578,1.03292030158363,1.5299866456354,1.82695574768011,-0.937966492782567,1.84915513926258,-1.27755802661931,1.39301521110027,0.979936650162223,-0.313024674190749,-1.5185329904374,-0.306735704229061,1.86080117451819,0.895093656551519,0.814874535902613,-2.98398435031706,1.74814197118107,2.18134343889895,-0.833842593943463,1.61252142129704,0.527203668352849,-1.63575174742321,-0.629438345459006,0.240097961645114,-1.17666920876577,1.1287543883496,-2.92317678952557,2.27144258109096
0,15,-0.111075117231066,0.136957804499975,0.364509452387721,0.461445700331997,-0.552774021708065,1.94717996638561,-3.69816927583531,-0.569518383984541,1.20355794892903,2.86413306661755,-3.32224591839057,0.29228819483282,0.225241737059932,1.4344883440024,1.35973371854901,1.73257829868198,-0.261423589865241,1.87073472806827,-0.871879557270981,1.73975628967432,-0.338020742448724,2.25069830278323,-3.52102670674732,-0.672141364938089,-1.11990225334359,-0.606865648112939,0.301999649544861,-3.84730260202039,1.17128625835536,-1.67285272800403,1.4767862546578,0.431580133731002,1.62713333080613,1.69558663190679,-0.937966492782567,1.84915513926258,-1.5355370117377,1.60071797216373,0.764847584171657,-0.220773156952699,-1.65255665811478,-0.949183435167193,1.86080117451819,1.05006175594619,0.814874535902613,-2.81370951880377,1.74814197118107,2.04138833055117,-0.702486878843715,1.74176339836874,0.527203668352849,-0.998278277288629,-0.42821963836816,-0.0967723860264288,-0.698037337961172,0.856249411939204,-3.43899851960904,1.93325183151216
0,16,-0.111075117231066,-0.241878770167379,-0.504662924292696,0.215085381281141,-0.775280708121677,2.2369779495111,-3.60615231355496,-0.569518383984541,0.786703827784808,2.86413306661755,-3.05237756671577,0.29228819483282,0.954650348366543,1.4344883440024,1.35973371854901,2.24879751520556,-0.261423589865241,1.65357419622677,-1.3356262884874,1.57714572158671,-0.174943600580991,2.36719602255866,-2.84153813926098,-0.173722545508451,-2.1314588478599,-0.606865648112939,0.41851110369926,-3.84730260202039,0.916393035150994,-1.67285272800403,1.4767862546578,1.03292030158363,1.73081777851242,1.22934804162952,-0.937966492782567,1.84915513926258,-1.99660465613126,1.85445202986699,0.870534021271943,-0.105432119487478,-1.65255665811478,-0.568562933588254,2.05508264759729,1.30336631048141,0.814874535902613,-2.81370951880377,1.74814197118107,1.85081858260757,-0.295375972715051,1.50183570225011,0.310156970831361,-1.45469618327052,-0.888536165087424,0.240097961645114,-1.17666920876577,1.38499736646127,-2.63456151138353,1.93325183151216
0,17,-0.111075117231066,-0.241878770167379,-0.636022756361234,-0.247521807943617,-0.552774021708065,1.75543335236649,-3.44763067042133,-0.440994510600358,0.786703827784808,2.86413306661755,-3.05237756671577,0.0738354895480005,1.26846494758882,1.4344883440024,1.35973371854901,2.5325209928991,0.0392988770524247,1.87073472806827,-1.19939431355704,1.57714572158671,-0.0464197644460647,2.05251084103853,-3.83199415995337,-1.60871531596317,-1.68830678038016,-0.606865648112939,0.144720015615599,-3.84730260202039,1.06996053770905,-1.67285272800403,1.4767862546578,0.708996080065337,1.62713333080613,1.69558663190679,-0.937966492782567,1.84915513926258,-1.82735926468824,1.60071797216373,0.979936650162223,0.0572340615836118,-1.58470632810698,-0.761606072148683,2.71964804101824,0.711712328365523,0.814874535902613,-2.98398435031706,1.63068268976457,2.04138833055117,-1.16565364159551,1.74176339836874,1.09100260639649,-1.14251017814639,-0.42821963836816,0.455870225934599,0.163361076168754,0.964280760132711,-3.43899851960904,1.93325183151216
0,18,-0.111075117231066,-0.241878770167379,-0.216371372122253,0.654439119059895,-0.0578458541239055,1.75543335236649,-3.69816927583531,-0.569518383984541,0.505105081947881,2.86413306661755,-3.14057100364726,0.29228819483282,0.554059150507002,1.4344883440024,1.35973371854901,2.24879751520556,-0.0747103185660586,1.87073472806827,-1.6288391014396,1.57714572158671,-0.0464197644460647,2.49002624466588,-3.29025680180893,-0.460616631726005,-1.81271946716678,-0.606865648112939,0.301999649544861,-3.84730260202039,1.17128625835536,-1.67285272800403,1.4767862546578,1.03292030158363,1.62713333080613,1.22934804162952,-0.937966492782567,1.84915513926258,-2.1667427449777,1.60071797216373,0.870534021271943,-0.313024674190749,-1.5185329904374,-1.2397696449374,1.9630004450741,0.711712328365523,0.814874535902613,-2.98398435031706,1.74814197118107,2.04138833055117,-0.833842593943463,1.50183570225011,0.527203668352849,-0.998278277288629,-0.629438345459006,0.455870225934599,-0.0272417514076774,1.20479731473991,-2.63456151138353,1.93325183151216
0,19,-0.181107860904608,-0.531103033963591,-0.216371372122253,1.26098633664234,0.0435179818800438,2.12177681111718,-3.69816927583531,-0.440994510600358,0.0067389491150134,2.86413306661755,-2.96251814571288,0.29228819483282,0.554059150507002,1.4344883440024,1.35973371854901,1.73257829868198,-0.261423589865241,1.87073472806827,-1.3356262884874,1.82913001775488,-0.441398821916868,1.57794729648981,-2.84153813926098,-0.877677039321547,-1.49204790734219,-0.606865648112939,0.301999649544861,-3.84730260202039,0.916393035150994,-1.67285272800403,1.4767862546578,1.03292030158363,1.62713333080613,2.19751169954075,-0.937966492782567,2.06462223104541,-2.39600751065868,1.39301521110027,1.07987091957834,-0.220773156952699,-1.82394995505911,-0.0497139752515356,2.19900475866912,0.895093656551519,0.814874535902613,-3.20003713624579,1.63068268976457,2.04138833055117,-0.702486878843715,1.42714186695466,0.527203668352849,-1.14251017814639,-0.629438345459006,0.240097961645114,-0.226889006857751,1.20479731473991,-3.24965439259353,2.27144258109096
0,20,-0.268473646234406,-0.241878770167379,-0.376549788767914,0.461445700331997,0.0435179818800438,2.12177681111718,-3.69816927583531,-0.764306934500659,0.505105081947881,2.86413306661755,-3.05237756671577,0.29228819483282,1.8808217858344,1.4344883440024,1.35973371854901,1.73257829868198,-0.479252533835897,1.87073472806827,-0.871879557270981,1.73975628967432,-0.174943600580991,2.49002624466588,-3.52102670674732,-1.01855618423809,-1.33737299122909,-0.731371749590699,0.227454944510889,-3.6544744428352,0.747741369743459,-1.93842037091468,1.4767862546578,1.03292030158363,1.62713333080613,1.69558663190679,-0.937966492782567,2.06462223104541,-1.99660465613126,1.39301521110027,0.979936650162223,-0.105432119487478,-1.65255665811478,-0.568562933588254,2.19900475866912,0.548160635648059,0.814874535902613,-3.46689709102283,1.74814197118107,2.04138833055117,-0.702486878843715,1.42714186695466,0.151448054358145,-1.28184280545598,-0.629438345459006,0.78197959336925,-0.0272417514076774,1.05557365712608,-2.92317678952557,2.27144258109096
0,21,-0.111075117231066,0.136957804499975,-0.216371372122253,0.0128653541833378,0.398444350832828,2.12177681111718,-3.53469075433754,-0.440994510600358,0.505105081947881,2.55007045663406,-2.96251814571288,0.29228819483282,1.26846494758882,1.4344883440024,1.20503985398967,1.73257829868198,-0.357108567549338,2.07623056825785,-0.712888691396855,1.99881971800485,-0.174943600580991,1.931262589791,-3.52102670674732,-0.877677039321547,-1.93071806778092,-0.731371749590699,0.227454944510889,-3.84730260202039,0.747741369743459,-1.42989638527016,1.35682006512131,1.35647700659386,1.62713333080613,2.19751169954075,-1.43145381100209,2.06462223104541,-1.99660465613126,1.39301521110027,0.979936650162223,-0.313024674190749,-1.5185329904374,-0.761606072148683,2.19900475866912,0.548160635648059,0.814874535902613,-3.33699760671546,1.63068268976457,2.04138833055117,-1.28583201035819,1.42714186695466,0.310156970831361,-1.28184280545598,-0.888536165087424,0.455870225934599,-0.0272417514076774,1.05557365712608,-2.92317678952557,2.27144258109096
0,22,-0.371857851205445,0.136957804499975,0.0095292431173175,0.654439119059895,0.398444350832828,1.94717996638561,-3.60615231355496,-0.569518383984541,0.995679124516248,2.55007045663406,-3.14057100364726,0.547364095958813,0.954650348366543,1.4344883440024,1.35973371854901,1.73257829868198,-0.708610399348826,2.07623056825785,-0.712888691396855,1.82913001775488,-0.624447568465065,3.05120096169772,-3.06069772330172,-0.877677039321547,-1.33737299122909,-0.811661052756346,0.144720015615599,-3.84730260202039,0.484437161724403,-1.42989638527016,1.4767862546578,0.708996080065337,1.62713333080613,1.69558663190679,-1.43145381100209,2.06462223104541,-2.1667427449777,1.39301521110027,1.07987091957834,-0.0198636667363868,-1.88602675144482,-0.761606072148683,2.49674526558933,0.17083378378011,0.814874535902613,-3.82308032333873,1.63068268976457,2.04138833055117,-0.833842593943463,1.42714186695466,0.921820249502631,-1.14251017814639,-0.42821963836816,0.78197959336925,0.163361076168754,1.20479731473991,-3.88583245802948,2.27144258109096
0,23,-0.181107860904608,0.136957804499975,0.364509452387721,-0.247521807943617,0.270343198837912,2.36854230863406,-3.32530782495668,-0.569518383984541,0.505105081947881,2.86413306661755,-3.14057100364726,0.29228819483282,0.954650348366543,1.4344883440024,1.35973371854901,2.24879751520556,-0.479252533835897,1.87073472806827,-0.712888691396855,1.82913001775488,-1.18213446319151,1.78778360643344,-3.52102670674732,-0.672141364938089,-1.11990225334359,-0.606865648112939,0.227454944510889,-3.47806430559757,0.484437161724403,-1.67285272800403,1.35682006512131,1.35647700659386,1.62713333080613,2.19751169954075,-1.97086868048505,2.06462223104541,-1.99660465613126,1.60071797216373,1.07987091957834,-0.40761406787641,-1.5185329904374,-1.07775351715912,2.98882179204017,0.548160635648059,0.814874535902613,-3.46689709102283,1.41697200667565,2.04138833055117,-0.702486878843715,1.42714186695466,-0.72320786000894,-0.998278277288629,-0.629438345459006,0.455870225934599,-0.0272417514076774,1.1287543883496,-2.92317678952557,1.69184928504453
0,24,-0.268473646234406,0.136957804499975,-0.376549788767914,0.461445700331997,-0.333933148729124,1.75543335236649,-3.60615231355496,-0.440994510600358,0.786703827784808,2.86413306661755,-3.14057100364726,0.29228819483282,1.26846494758882,1.4344883440024,1.35973371854901,1.73257829868198,-0.18549148609915,1.65357419622677,-0.55089446995275,1.82913001775488,-0.338020742448724,2.68378880689647,-2.48200866504646,-1.42270085879093,-1.33737299122909,-0.606865648112939,0.144720015615599,-3.6544744428352,1.06996053770905,-1.93842037091468,1.4767862546578,1.03292030158363,1.73081777851242,1.69558663190679,-0.937966492782567,2.06462223104541,-2.39600751065868,1.39301521110027,1.07987091957834,-0.0198636667363868,-1.73905514292354,-0.761606072148683,2.49674526558933,0.548160635648059,0.814874535902613,-3.46689709102283,1.63068268976457,2.04138833055117,-0.702486878843715,1.42714186695466,-0.72320786000894,-1.45469618327052,-0.888536165087424,0.455870225934599,0.317001074846444,1.1287543883496,-3.43899851960904,2.27144258109096
0,25,0.134145154611082,0.136957804499975,0.0095292431173175,-0.247521807943617,-0.184297149218197,2.2369779495111,-3.53469075433754,-0.569518383984541,0.505105081947881,2.86413306661755,-2.96251814571288,0.29228819483282,1.26846494758882,1.4344883440024,1.35973371854901,1.73257829868198,-0.18549148609915,1.45010659539549,-0.423824482442099,1.82913001775488,-0.624447568465065,1.57794729648981,-3.29025680180893,-0.672141364938089,-1.33737299122909,-0.606865648112939,0.144720015615599,-3.84730260202039,0.747741369743459,-1.67285272800403,1.4767862546578,1.03292030158363,1.62713333080613,2.03418826776775,-0.937966492782567,2.06462223104541,-2.1667427449777,1.39301521110027,0.979936650162223,-0.220773156952699,-1.82394995505911,-1.2397696449374,2.85067381247969,0.711712328365523,0.814874535902613,-3.46689709102283,1.63068268976457,2.3307172243988,-1.00130044309163,1.42714186695466,-0.72320786000894,-0.866529069934809,-0.629438345459006,0.455870225934599,-0.0272417514076774,1.05557365712608,-2.92317678952557,2.27144258109096
0,26,-0.268473646234406,-0.241878770167379,0.176874553621877,0.0128653541833378,-0.647540838659748,1.75543335236649,-3.44763067042133,-0.764306934500659,0.786703827784808,2.86413306661755,-3.05237756671577,0.0738354895480005,2.25473366726671,1.4344883440024,1.35973371854901,1.73257829868198,-0.479252533835897,1.87073472806827,-0.423824482442099,1.82913001775488,-0.539447252719916,2.36719602255866,-2.84153813926098,-1.01855618423809,-1.49204790734219,-0.811661052756346,0.301999649544861,-3.6544744428352,1.06996053770905,-1.93842037091468,1.4767862546578,1.03292030158363,1.62713333080613,1.46297492059268,-0.937966492782567,2.3839140426199,-2.39600751065868,1.24475575843481,0.870534021271943,-0.40761406787641,-1.82394995505911,-0.761606072148683,2.98882179204017,0.443519312784869,0.814874535902613,-3.68788381184834,1.63068268976457,2.04138833055117,-0.574377758532505,1.42714186695466,0.151448054358145,-0.866529069934809,-0.888536165087424,0.930028829143111,-0.0272417514076774,1.64586924100912,-3.43899851960904,2.27144258109096
