"Var1","Var2","Var3","Var4","Var5","Var6","Var7","Matrix"
-30.5336775693596,-30.0556559279467,-30.963414146958,-29.9323985345436,-29.945562760276,-16.8154773719439,-15.273109541016,"Matrix3"
-16.7244576222507,-17.2304562027966,-15.0954629224522,-15.4031774667576,-15.0321759756487,-1.18298020478941,-2.43240903996721,"Matrix3"
-17.8168856528495,-17.8989109446252,-17.1546787962487,-18.1432097039756,-14.5291447601417,-3.83708693063965,-4.60495482930378,"Matrix3"
-9.29835374459837,-10.0223557363436,-8.34837800869869,-8.92291568867152,-8.18984278071555,4.69410431593332,3.17438163129343,"Matrix3"
-22.8728225419856,-22.9842591025105,-22.6876706122078,-21.6861157599563,-23.978977216736,-9.13832095389069,-7.31008750632096,"Matrix3"
26.7997165998745,25.9646549333324,26.5017344985573,25.5572773665382,26.9680404101604,10.8854767408575,11.5171769807392,"Matrix4"
2.96067329031298,2.30890151117047,2.34507001096469,2.40139027265289,2.61663133518377,-12.7836353119464,-13.3782055530475,"Matrix4"
15.6177724957935,15.599643320021,17.1347434848108,17.1560576561149,16.4063920832118,-1.12290501695591,1.4219494802417,"Matrix4"
32.930024712946,35.452808634276,36.4823094839997,33.788744124288,35.4012254713549,19.6315115014235,19.6090173320477,"Matrix4"
13.7936719876495,13.9305580024086,12.0270012046039,12.7630531736247,14.8639894298781,-1.57983607382149,-2.92370546825807,"Matrix4"
1.25045018846203,-0.0724957658496256,-0.849515821312975,1.79369801494897,0.871449200771361,-14.8153168282274,-14.2394165041623,"Matrix4"
20.4685578379868,22.9319364414571,21.6951562376851,22.8345654861522,22.5932035661327,5.95206205774202,8.15959513274828,"Matrix4"
6.86556686333105,5.67330848085252,7.17229127150808,7.24069005450982,8.39888088454046,-8.99391800550128,-7.84340876540607,"Matrix4"
32.271493163414,34.3874315818968,33.3384103074046,32.6046257860675,33.4473329072763,17.1818884090433,17.1990039063024,"Matrix4"
23.7029556359756,25.8471949676059,24.1706434671182,24.1739610212023,24.9535548354075,7.89002771401601,11.0084446419628,"Matrix4"
33.5234295845069,33.7337753805785,33.1047602674656,31.6119084328736,32.2796889402285,15.4244861016687,17.5981251239587,"Matrix4"
25.2856855975397,24.5547972426224,26.6982707882648,25.411334381651,25.437825986473,10.2911007673333,10.9573495006611,"Matrix4"
25.2865092890273,25.6992869553547,25.3912022725761,27.3058364669934,26.6623718735141,12.3217015995947,8.26231288209089,"Matrix4"
8.4840451094786,8.80584248452632,9.05052496485066,6.68806235321127,6.6081550648157,-8.18552968034624,-7.06852823478253,"Matrix4"
-28.4749322591503,-30.000049084995,-29.5275559849751,-30.3511896003078,-29.2629021766921,-15.4933333606137,-16.1783278065829,"Matrix4"
-13.8378434060772,-10.5951005386769,-10.7087369887011,-12.5640438999909,-10.9350600045265,1.32851680997395,3.12064612618571,"Matrix4"
-4.24738863890782,-5.20918615060302,-4.59457588790758,-4.14739124700866,-3.26787432045052,7.75172940729671,8.63104276299406,"Matrix4"
-16.4900541754474,-17.6884268723063,-17.5025984572434,-15.7080929570802,-18.5518129667338,-3.23551446155898,-3.74625708107588,"Matrix4"
-25.8907272884374,-24.7990198128791,-26.5629921949389,-26.645185183946,-24.6823163994546,-12.1242666728909,-11.8995926852166,"Matrix4"
-14.7448811058629,-15.190160698644,-13.7209458656639,-14.5248220574271,-13.9100676940959,-2.75439838706215,-3.01133543116373,"Matrix4"
-1.32085916353665,-2.54324917879653,-2.17799108070187,-0.834695432335631,0.24335130808748,11.6492754106325,12.8785917715057,"Matrix4"
-6.12191365344021,-4.38407817637124,-6.44921628950039,-5.17082272097906,-3.59910077084615,8.22391123077962,8.39302086086275,"Matrix4"
-5.03091195049292,-6.04946460103881,-3.73851137266253,-7.96107179041215,-4.4219358974535,10.2134601992089,9.2751730760656,"Matrix4"
-4.10381998364676,-3.25244799086699,-3.18510103041667,-2.83585718229966,-2.23459126298053,9.4080473336213,10.5187206157659,"Matrix4"
-22.6713063594856,-23.000534450887,-21.8134306976172,-22.7167263330213,-23.1674141980721,-7.69062239168795,-10.8095658667903,"Matrix4"
-29.2193364911559,-28.7394575705127,-29.6452485645282,-28.5604953188298,-28.6513085820343,-16.8037881308978,-15.3088479732555,"Matrix4"
-15.403811226947,-15.9542229830292,-13.8227038160109,-14.1575347921662,-13.7796110677251,-1.21216145882744,-2.39235327502421,"Matrix4"
-16.5337672665477,-16.6351515995207,-15.9504723537414,-16.832797413081,-13.3498603005102,-3.79063536527567,-4.58063798105748,"Matrix4"
-8.04214738235888,-8.70742425681678,-7.03751864901951,-7.67450640657648,-6.9057447842552,4.67046268271682,3.21427297144057,"Matrix4"
-21.6183957687799,-21.701952443911,-21.3836256709657,-20.408330117695,-22.7195126701325,-9.07722973369843,-7.32302247678176,"Matrix4"
25.5426699035541,24.7370043921355,25.1977485979942,24.2803803544719,25.7466221469064,10.8383271019881,11.5141344054763,"Matrix5"
1.62171338248053,1.05355376491079,1.05843763839222,1.14851159531003,1.38096910773539,-12.8160750540683,-13.4222755380022,"Matrix5"
14.3086241540419,14.3771818651808,15.9124466219174,15.897362678128,15.1184442486046,-1.13990440939574,1.49969724342924,"Matrix5"
31.6816686022953,34.1083165206224,35.2283647845198,32.461982145106,34.1059076063591,19.6370421584305,19.6266809464125,"Matrix5"
12.4776350331108,12.7012156973029,10.7354190219701,11.5431569690583,13.6133366545976,-1.63794249935172,-2.90641711260462,"Matrix5"
0.0362185328757358,-1.2699436885943,-2.09516160819895,0.570872119759634,-0.379467998286697,-14.8671621055626,-14.2255963053331,"Matrix5"
19.1841783734538,21.6613601011975,20.4267152858586,21.5722243627715,21.3481279675837,6.02596306692908,8.20296003197039,"Matrix5"
5.57829756204166,4.31788034476217,5.88611949820191,6.03294004963033,7.08823523832773,-8.98701932272884,-7.79904448490373,"Matrix5"
30.9812052671394,33.119991595951,32.0457359799841,31.3001549344626,32.1888872379483,17.2049963935209,17.2193611631716,"Matrix5"
22.4431539050571,24.57980859828,22.9196427904093,22.9140175897691,23.7207282116996,7.91822113581309,10.9951355663685,"Matrix5"
32.251605532221,32.5277718049063,31.8325745305523,30.3245572551329,31.0326232357737,15.4214267644234,17.6499432445519,"Matrix5"
23.9787356004853,23.258714024497,25.3484575224161,24.1556007602745,24.1365224636981,10.2615339170735,10.962690227959,"Matrix5"
24.0052963030821,24.4232476861129,24.095788337712,25.9831807082076,25.3679415387372,12.3359786759729,8.3118124216059,"Matrix5"
7.19124532166349,7.55495250799067,7.75669759163657,5.46411952639118,5.2970512646023,-8.21165590777565,-7.03161787825999,"Matrix5"
-27.2584685798197,-28.7018596819878,-28.2647943212624,-29.0125153590067,-28.0324866289593,-15.4978823148947,-16.1171897711116,"Matrix5"
-12.5991726982634,-9.32712781671995,-9.46745781592933,-11.2843883439549,-9.60657846199168,1.34203714850306,3.10999115515023,"Matrix5"
-2.99305738418518,-3.95545389385907,-3.34275391233812,-2.88706300267444,-2.07048096209869,7.76144909488319,8.65685131136162,"Matrix5"
-15.2382785619141,-16.4239674501478,-16.2420071325588,-14.4387242853931,-17.2609032239119,-3.28653585111336,-3.69674481006265,"Matrix5"
-24.6489411652288,-23.5206494413226,-25.3111555263438,-25.3705909148691,-23.3742890862714,-12.0830017211329,-11.865614443382,"Matrix5"
-13.4262247497618,-13.9510254313322,-12.3882931468878,-13.2543009780017,-12.6647362704381,-2.7753892094454,-3.04558281916846,"Matrix5"
0.0424462743914826,-1.24879615771039,-0.972740696091629,0.476985560986832,1.46754490972502,11.6020935348395,12.9239950913818,"Matrix5"
-4.78851077489579,-3.14181678178885,-5.2425629011353,-3.85728707144077,-2.37740830734741,8.18903802488369,8.28412963081334,"Matrix5"
-3.72067293026126,-4.75001721999786,-2.50088408833726,-6.69255278220713,-3.1369279045682,10.2013007255102,9.29546555098591,"Matrix5"
-2.86438647829929,-1.96111615023941,-1.9563694607894,-1.54514603404914,-0.947319805263049,9.38042212354718,10.6045159748443,"Matrix5"
-21.3978797444001,-21.7681664063982,-20.6304510158142,-21.44112270231,-21.8684927709824,-7.73280845917612,-10.7469954981227,"Matrix5"
-27.9304890173437,-27.4509209087404,-28.3534932682958,-27.2146159053894,-27.3832880791344,-16.7924076462892,-15.3466086528549,"Matrix5"
-14.1086559500483,-14.7024753501149,-12.5789424956928,-12.9390167408652,-12.5553053029738,-1.2413446619581,-2.35067564952072,"Matrix5"
-15.2759008130924,-15.3949890567356,-14.7718122932757,-15.5473569971543,-12.1978163041586,-3.74192866531632,-4.55394196746345,"Matrix5"
-6.81250035069403,-7.41460654400521,-5.75478952692232,-6.4529960764093,-5.64831627359839,4.64731921223416,3.2550379549422,"Matrix5"
-20.3889016871031,-20.4454159398533,-20.104285421429,-19.1566217652561,-21.4841972244672,-9.01527705826829,-7.33867204487549,"Matrix5"
24.3135465515523,23.539360187715,23.9227126651013,23.0325725529971,24.5507401000023,10.7909718119414,11.5089550672734,"Matrix6"
0.311333338398937,-0.171369380781935,-0.195492200562496,-0.0749781684354441,0.174067058561035,-12.8487379820678,-13.4628302748869,"Matrix6"
13.0294968878009,13.1866822995934,14.7178192332831,14.6678939269248,13.8613999108722,-1.15539190629434,1.57845061755086,"Matrix6"
30.4643004598085,32.7920347895539,34.0023023675434,31.1655573734626,32.8393392365653,19.6439627292018,19.6453810838422,"Matrix6"
11.1879010998935,11.5033998267359,9.47486826051385,10.3514729731179,12.3870801241705,-1.6942455409281,-2.89004798833481,"Matrix6"
-1.15288456275035,-2.4398536930371,-3.31153540159978,-0.62413584329272,-1.60167816716337,-14.9173936451511,-14.2100717731126,"Matrix6"
17.9288415810184,20.4186358360197,19.1863125507755,20.3405130307991,20.1320802129271,6.10264994285976,8.24685735569094,"Matrix6"
4.31846464828719,2.99263348632315,4.63116101544268,4.85211583854542,5.80665921211719,-8.97871697271849,-7.75554658627935,"Matrix6"
29.7223487048904,31.8803779556155,30.7786930684086,30.0255616911445,30.9597785954895,17.2266860737123,17.2386655576622,"Matrix6"
21.2147152391025,23.3408986719393,21.6967901624088,21.6836441104108,22.518730012347,7.94985491301391,10.9771447816584,"Matrix6"
31.0092521151389,31.3500270333879,30.5888815150788,29.0663896945191,29.8135119405819,15.419544822731,17.702658131707,"Matrix6"
22.7023939744048,21.9927370725206,24.0272967340266,22.9289885489151,22.8638609388826,10.2341993256692,10.9675255086371,"Matrix6"
22.7536609037661,23.1758073723906,22.8291989914446,24.6877220966716,24.1013406286778,12.3455212399827,8.3611549380651,"Matrix6"
5.92700933989025,6.33124046566372,6.49236326289646,4.27229372099642,4.01646256854555,-8.23936943903238,-6.99568832077177,"Matrix6"
-26.0733813547597,-27.4309163646811,-27.0307706006471,-27.7055051447063,-26.8334566329689,-15.5036486678246,-16.0580835653274,"Matrix6"
-11.3871870791043,-8.09123990369732,-8.25725248443381,-10.033612301929,-8.3080731658127,1.353547713611,3.0980375149833,"Matrix6"
-1.76648516202723,-2.72690190253625,-2.12039889394652,-1.65588617992214,-0.901247592697242,7.77257251702953,8.68363003339493,"Matrix6"
-14.0153659372049,-15.1878917460879,-15.0113248330485,-13.1980140199736,-15.9957481924792,-3.33948324821555,-3.64761609420357,"Matrix6"
-23.436697419453,-22.2698257204909,-24.0877260221731,-24.1215552776817,-22.0959092133016,-12.0416663419965,-11.8326288081465,"Matrix6"
-12.1375377516784,-12.7398853339176,-11.0882466877525,-12.015067533828,-11.4450147572149,-2.794956799212,-3.07852772440083,"Matrix6"
1.37508451035185,0.0198639586290827,0.204108171338094,1.76129487805037,2.66095486042995,11.5546701848492,12.968776123141,"Matrix6"
-3.48526283201611,-1.93031153185487,-4.06360688926299,-2.57185617371647,-1.18736247903055,8.15090528829341,8.17624588577065,"Matrix6"
-2.43953476490006,-3.47904940370726,-1.29301805258342,-5.45124134989621,-1.87965063446761,10.1879454554066,9.31586725594839,"Matrix6"
-1.65275047134242,-0.699347388295109,-0.757651229805928,-0.283380886706075,0.310266052746042,9.35241154066684,10.6901525741984,"Matrix6"
-20.1523034717869,-20.5662653703242,-19.4773758471746,-20.1931016998225,-20.5993938042725,-7.77709272567699,-10.6832561233427,"Matrix6"
-26.6692184428294,-26.1922585715515,-27.0902587225935,-25.8970254318906,-26.1435625026463,-16.7813760497024,-15.3864788757285,"Matrix6"
-12.8410262909662,-13.4771211671542,-11.3665641480015,-11.7496814828524,-11.3614255825158,-1.27055251215686,-2.30731839828611,"Matrix6"
-14.0453256002567,-14.1801649348738,-13.6206605802058,-14.2889476026793,-11.0749064743726,-3.69084995702457,-4.52468234019317,"Matrix6"
-5.61149782622122,-6.14566445791438,-4.50242624127127,-5.26044819296113,-4.41968278850432,4.6246969705373,3.29664375021126,"Matrix6"
-19.1862611282903,-19.2166314949976,-18.8516092982598,-17.932913875324,-20.2749406153953,-8.95243432596673,-7.35728266236965,"Matrix6"
23.1146954386306,22.3741376893116,22.6791583389175,21.8162681480228,23.3823717253906,10.7435462310906,11.5014786812058,"Matrix7"
-0.96785480024136,-1.36330181918822,-1.41409485965628,-1.26671046691998,-1.00180075737351,-12.881692772434,-13.4994815710008,"Matrix7"
11.7829255572089,12.0307901568404,13.5529913764403,13.470111478536,12.6379258073813,-1.16904476659099,1.65813921066187,"Matrix7"
29.280438651818,31.5065388962806,32.8063705902244,29.9021081444496,31.603970389018,19.652440322675,19.665179381614,"Matrix7"
9.92680386535714,10.3394974727759,8.2480243542354,9.19017377649182,11.1872292852038,-1.7484746427303,-2.87468412128398,"Matrix7"
-2.31486132039218,-3.58020800070868,-4.49621370052944,-1.78913926187865,-2.79281556364824,-14.9656719232783,-14.192650751924,"Matrix7"
16.7050254522929,19.2060566134736,17.9762542478855,19.141868007759,18.9474417950422,6.18209447300377,8.29114323600926,"Matrix7"
3.08845961246301,1.70015626664566,3.40987972701175,3.70028660366911,4.55661529466192,-8.96902658839506,-7.71296339275016,"Matrix7"
28.4974262621988,30.6709203393023,29.5395661623351,28.7833305970201,29.7625691830689,17.2467638803607,17.2568343522954,"Matrix7"
20.0201653642276,22.1327406281281,20.5044712232764,20.4852197174257,21.349999019067,7.98514580963367,10.9541088486538,"Matrix7"
29.7987545130368,30.2027175333678,29.3760069501361,27.8399821582649,28.6247127699639,15.4189616421265,17.7562045004321,"Matrix7"
21.4593227052152,20.7594766002661,22.7373546419193,21.7338836749867,21.6222028129767,10.2093015644539,10.9717650621292,"Matrix7"
21.5340870556932,21.9593149988632,21.5937585328055,23.4218156001699,22.8649472938995,12.3499316930908,8.41019839718712,"Matrix7"
4.69370869789033,5.1369682519079,5.2599235321539,3.11512345179521,2.7689357180275,-8.2686874353911,-6.96080799580535,"Matrix7"
-24.9221821118584,-26.1894950197556,-25.8279026947661,-26.4329679864322,-25.6683634602183,-15.51077337656,-16.0012881850185,"Matrix7"
-10.204125108165,-6.88994714182435,-7.08063861134172,-8.81412985348617,-7.04221421738275,1.36277155524864,3.08477485721911,"Matrix7"
-0.569992342813475,-1.52564147237422,-0.929806721032652,-0.456316351370634,0.237624694017641,7.78514176025547,8.71139496354731,"Matrix7"
-12.8236686725697,-13.982556650795,-13.8130467746575,-11.9883896904712,-14.7585620379795,-3.39430111496776,-3.59892382146637,"Matrix7"
-22.2564207165152,-21.04883738974,-22.8949745976972,-22.9003393054796,-20.8496727218382,-12.0004662166808,-11.8007648462808,"Matrix7"
-10.8814107090721,-11.5590607775673,-9.82376550268451,-10.8097106066001,-10.25302077888,-2.81293650939552,-3.11003632811838,"Matrix7"
2.67424165514392,1.26064962776175,1.35030692412381,3.01577517760925,3.82114992834489,11.5071079435067,13.0127853521805,"Matrix7"
-2.2148099042397,-0.752028467214996,-2.9144285687885,-1.31695393167476,-0.0315967765598928,8.109396902851,8.06962641268225,"Matrix7"
-1.18987921951485,-2.23889136287159,-0.117335264570432,-4.23953186086373,-0.652536076801057,10.173311569286,9.33634303566797,"Matrix7"
-0.471182891008692,0.530336745984801,0.408648084107735,0.946956790538817,1.53547783378755,9.32402404764229,10.775350072193,"Matrix7"
-18.9368832276659,-19.397189405184,-18.3565459745375,-18.9750125692771,-19.3627661999683,-7.82352610851958,-10.6183803109156,"Matrix7"
-25.4378949158606,-24.9659388025158,-25.8579178139243,-24.6103291537172,-24.9344427332168,-16.7707430246296,-15.4285005379779,"Matrix7"
-11.603230497399,-12.2803189324206,-10.1882156254003,-10.5917939790579,-10.2003453016618,-1.29980899321186,-2.26227026140173,"Matrix7"
